Date,PM2.5,Site Name,CBSA_NAME,STATE,COUNTY,Month
2020-01-16,5.5,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-17,6.9,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-18,5.5,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-19,8.3,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-20,16.6,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-21,4.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-22,8.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-23,11.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-24,11.5,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-25,9.4,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-26,7.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-27,9.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-28,9.7,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-29,11.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-30,9.5,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-01-31,13.5,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,1
2020-02-01,19.0,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-02,7.5,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-03,2.7,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-04,6.3,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-05,11.0,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-06,13.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-07,13.3,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-08,9.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-09,2.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-10,6.6,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-11,8.1,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-12,13.0,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-13,9.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-14,10.1,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-15,13.7,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-16,8.1,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-17,8.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-18,11.4,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-19,11.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-20,13.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-21,12.7,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-22,14.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-23,8.3,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-24,8.6,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-25,13.3,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-26,13.7,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-27,14.7,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-28,14.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-02-29,9.0,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,2
2020-03-01,4.7,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-02,3.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-03,10.4,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-04,12.9,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-05,10.3,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-06,3.3,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-07,3.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-08,5.7,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-09,5.9,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-10,6.3,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-11,9.5,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-12,11.1,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-13,14.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-14,4.5,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-15,4.3,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-16,3.7,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-17,3.7,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-18,5.1,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-19,6.4,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-20,7.9,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-21,6.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-22,7.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-23,7.0,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-24,3.5,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-25,2.9,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-03-31,3.7,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,3
2020-04-01,6.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-02,5.7,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-03,6.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-04,3.6,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-05,3.3,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-06,4.5,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-07,5.9,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-08,6.4,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-09,3.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-10,5.3,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-11,4.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-12,12.5,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-13,13.5,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-14,9.7,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-15,12.3,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-16,5.0,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-17,7.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-18,6.7,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-19,6.0,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-20,6.6,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-21,7.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-22,7.3,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-23,7.6,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-24,12.7,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-25,8.4,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-26,7.6,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-27,9.3,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-28,6.6,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-29,3.5,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-04-30,8.3,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,4
2020-05-01,8.6,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-02,3.5,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-03,6.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-04,7.9,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-05,6.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-06,10.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-07,15.0,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-08,13.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-09,8.3,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-10,8.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-11,5.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-12,5.4,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-13,5.7,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-14,5.4,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-15,4.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-16,3.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-17,4.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-18,4.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-19,5.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-20,6.3,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-21,8.5,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-22,10.1,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-23,12.4,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-24,14.1,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-25,14.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-26,14.0,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-27,13.0,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-28,4.6,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-29,3.9,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-30,4.7,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-05-31,5.3,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,5
2020-06-01,10.5,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-02,14.1,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-03,15.9,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-04,18.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-05,10.5,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-06,6.6,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-07,5.9,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-08,7.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-09,10.1,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-10,7.5,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-11,6.6,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-12,5.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-13,5.5,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-14,4.4,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-15,7.1,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-16,7.9,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-17,9.0,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-18,17.1,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-19,8.9,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-20,4.7,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-21,7.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-22,8.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-23,5.5,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-24,7.1,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-25,4.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-26,6.6,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-27,6.7,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-28,14.3,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-29,15.3,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-06-30,16.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,6
2020-07-01,12.5,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-02,9.7,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-03,10.6,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-07,11.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-08,12.1,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-09,13.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-10,8.4,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-11,12.5,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-12,12.9,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-13,14.0,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-14,11.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-15,6.5,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-16,4.7,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-17,5.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-18,6.0,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-19,4.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-20,4.2,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-21,2.7,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-22,3.5,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-23,4.6,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-24,8.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-25,9.4,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-26,6.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-27,5.4,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-28,5.3,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-29,4.0,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-30,5.0,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-07-31,5.8,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,7
2020-08-01,4.7,Berkeley Aquatic Park,"San Francisco-Oakland-Hayward, CA",California,Alameda,8
